year(Date),FieldOfStudyId,Gender,Authorships
1840.0,39432304,1,7
1807.0,192562407,1,3
1889.0,138885662,0,15
1866.0,127413603,0,9
1818.0,138885662,0,9
1817.0,39432304,1,2
1832.0,86803240,0,3
,121332964,0,14
1821.0,121332964,1,13
1826.0,17744445,0,1
1864.0,86803240,0,2
1894.0,127313418,0,8
1869.0,86803240,0,5
1805.0,39432304,1,6
1873.0,144133560,0,2
1800.0,71924100,0,10
1880.0,162324750,0,1
1871.0,121332964,0,2
1818.0,192562407,1,9
1862.0,185592680,0,4
1816.0,17744445,0,3
1823.0,162324750,1,5
1841.0,185592680,0,1
1824.0,127413603,0,4
1861.0,127413603,0,7
1806.0,15744967,0,2
1804.0,192562407,1,5
1830.0,41008148,0,1
1836.0,15744967,1,6
1814.0,39432304,1,1
1846.0,71924100,0,4
1873.0,144024400,0,1
1807.0,144024400,0,1
1855.0,15744967,0,2
1830.0,205649164,0,5
1869.0,144024400,0,2
1862.0,41008148,0,2
1803.0,127413603,0,2
1871.0,162324750,0,2
1847.0,33923547,0,1
1807.0,138885662,0,3
1888.0,192562407,0,2
1801.0,15744967,0,2
1892.0,39432304,0,3
1806.0,17744445,0,1
1829.0,121332964,0,1
1830.0,127413603,0,1
1859.0,121332964,0,2
1852.0,162324750,0,1
1837.0,41008148,0,2
1845.0,41008148,0,2
1863.0,39432304,0,1
2022.0,17744445,1,1
1861.0,121332964,0,1
1999.0,205649164,1,21073
2012.0,127413603,0,70010
1997.0,121332964,1,67562
1966.0,15744967,1,9328
2017.0,15744967,0,128093
1928.0,41008148,1,2627
1972.0,144024400,0,1744
1922.0,205649164,1,923
1943.0,144133560,1,463
1992.0,95457728,1,10492
1915.0,127413603,1,880
1970.0,127413603,0,1698
1932.0,127413603,0,254
1937.0,127413603,0,497
1928.0,33923547,1,677
2018.0,142362112,1,20564
1852.0,41008148,1,59
2020.0,205649164,1,46943
1932.0,95457728,0,356
1902.0,86803240,1,596
1926.0,205649164,0,196
1989.0,127413603,0,7661
2011.0,121332964,0,46476
2007.0,95457728,1,16119
1999.0,39432304,0,7283
2001.0,127313418,0,9159
1894.0,185592680,1,610
1985.0,95457728,0,3606
2020.0,142362112,1,13399
1927.0,71924100,0,884
1928.0,144024400,0,153
1960.0,15744967,0,1392
1896.0,121332964,1,316
1937.0,33923547,0,104
1929.0,86803240,0,470
1936.0,144133560,0,105
2018.0,127313418,1,58528
2021.0,205649164,1,3046
1988.0,17744445,1,20905
2013.0,162324750,0,21773
1980.0,71924100,0,20001
1996.0,142362112,1,20312
2002.0,162324750,1,28958
1986.0,71924100,0,37843
2015.0,127413603,0,74929
1854.0,142362112,1,409
1999.0,144024400,0,12408
1984.0,185592680,1,109836
1979.0,33923547,1,15871
1924.0,185592680,1,2804
1993.0,142362112,1,19401
1949.0,127413603,1,4336
2004.0,127413603,0,33422
1928.0,121332964,1,1056
1977.0,144024400,0,2745
1979.0,144133560,0,1230
1823.0,33923547,1,14
1942.0,127313418,1,970
1983.0,95457728,0,3288
1929.0,144024400,1,653
1933.0,15744967,0,503
1858.0,86803240,1,158
1948.0,127313418,1,1678
1959.0,86803240,0,2163
1958.0,185592680,0,3255
1906.0,86803240,1,740
1920.0,192562407,1,2473
1857.0,121332964,1,86
1826.0,205649164,1,77
1958.0,192562407,1,13003
1937.0,39432304,1,564
1991.0,121332964,0,6874
1986.0,162324750,1,11992
1986.0,185592680,1,120571
1998.0,192562407,1,146693
1948.0,142362112,1,4001
1989.0,144024400,0,6439
1995.0,205649164,0,6228
1930.0,86803240,0,594
1957.0,162324750,1,1274
1916.0,162324750,1,160
1959.0,95457728,1,3825
1958.0,86803240,0,2021
1921.0,95457728,1,931
1881.0,95457728,1,321
1938.0,15744967,1,1517
1888.0,121332964,1,181
1930.0,127413603,0,204
1854.0,17744445,1,77
2013.0,41008148,1,303928
2000.0,39432304,1,25845
1968.0,162324750,1,3022
1996.0,127313418,0,5650
2010.0,192562407,1,254829
1959.0,127413603,1,4583
2015.0,192562407,0,167933
1915.0,71924100,0,232
1960.0,95457728,1,4158
2016.0,33923547,0,46995
2019.0,41008148,1,414119
1902.0,71924100,1,2039
1934.0,144024400,0,176
1882.0,192562407,1,57
1912.0,185592680,0,115
1923.0,162324750,0,46
1931.0,185592680,0,675
1883.0,192562407,1,74
1940.0,162324750,0,114
1955.0,33923547,0,211
2020.0,127413603,0,5559
1976.0,33923547,1,13833
2003.0,127313418,1,34229
2002.0,192562407,1,186936
1961.0,185592680,1,22179
1982.0,144024400,1,9857
2000.0,144133560,0,9171
1971.0,71924100,0,7537
1971.0,205649164,1,5901
1958.0,185592680,1,17687
1973.0,17744445,0,3133
1896.0,138885662,1,507
1978.0,162324750,0,1209
1952.0,17744445,1,3210
2016.0,127313418,1,62067
2015.0,95457728,1,16893
2016.0,192562407,0,169837
1970.0,95457728,0,1785
1883.0,86803240,1,304
1990.0,33923547,0,5441
1873.0,138885662,1,212
1909.0,185592680,0,111
1918.0,15744967,1,469
1817.0,142362112,1,232
1918.0,192562407,1,1132
1800.0,138885662,1,92
1960.0,95457728,0,823
1929.0,127313418,0,88
1917.0,41008148,1,948
1802.0,127413603,1,10
,142362112,1,99
1978.0,162324750,1,7972
2012.0,127413603,1,209166
2009.0,138885662,0,9437
1983.0,142362112,1,17853
2012.0,205649164,1,61931
1985.0,192562407,0,8235
1806.0,95457728,1,98
1874.0,95457728,1,285
1930.0,142362112,1,3623
1896.0,142362112,1,1222
1841.0,86803240,1,83
1878.0,95457728,0,30
1940.0,185592680,0,713
1900.0,71924100,1,1958
1922.0,86803240,0,261
1957.0,71924100,0,3305
1958.0,41008148,0,558
1843.0,185592680,1,89
1952.0,138885662,0,328
2011.0,86803240,1,282753
1985.0,144024400,1,10353
1990.0,41008148,1,53246
1983.0,144024400,1,9963
2003.0,121332964,0,24933
1974.0,138885662,0,1254
1967.0,142362112,1,9308
1919.0,185592680,1,1289
1993.0,71924100,0,67429
1944.0,192562407,1,2918
1967.0,144024400,1,3787
1935.0,86803240,1,2744
1934.0,95457728,1,1658
1944.0,144024400,1,799
2017.0,33923547,0,43718
1915.0,185592680,1,1322
1967.0,39432304,1,3903
1959.0,95457728,0,773
1870.0,142362112,1,616
1970.0,192562407,0,2060
1950.0,142362112,0,914
1922.0,127413603,0,129
1950.0,138885662,0,283
1940.0,95457728,0,393
1943.0,15744967,0,575
1941.0,127413603,0,527
1929.0,121332964,1,1039
1897.0,192562407,1,181
1861.0,127313418,1,68
1922.0,162324750,1,268
1845.0,86803240,1,76
1939.0,41008148,0,145
1965.0,41008148,1,9123
1999.0,41008148,1,118095
2015.0,144133560,0,33313
1960.0,71924100,1,18371
1969.0,15744967,0,4602
2009.0,205649164,0,28032
1981.0,144024400,1,9748
1953.0,121332964,0,297
1993.0,144133560,0,4439
1935.0,17744445,1,1703
1909.0,86803240,1,874
2017.0,17744445,1,65135
1902.0,142362112,0,216
1938.0,192562407,1,2896
1936.0,39432304,1,569
1933.0,205649164,0,231
1933.0,71924100,0,1199
1931.0,17744445,0,252
1910.0,138885662,0,87
1909.0,144133560,1,200
1996.0,205649164,1,17706
2007.0,138885662,1,21925
1998.0,71924100,0,107898
2004.0,39432304,1,33724
1973.0,127413603,1,17651
2005.0,95457728,0,6160
1978.0,205649164,1,10239
1976.0,127313418,1,8196
1956.0,127313418,0,275
1860.0,142362112,1,579
1997.0,142362112,0,8147
1973.0,142362112,0,3286
1956.0,86803240,1,5890
1932.0,95457728,1,1679
1928.0,41008148,0,198
1835.0,95457728,1,170
1924.0,15744967,0,277
1907.0,185592680,1,1355
1929.0,185592680,0,472
1957.0,121332964,0,391
1948.0,192562407,1,5856
1901.0,138885662,0,60
1944.0,127313418,0,81
1831.0,138885662,1,64
2020.0,15744967,1,125948
1858.0,17744445,1,109
1966.0,39432304,0,299
1908.0,41008148,1,669
2014.0,127313418,1,58316
2002.0,144133560,1,27883
1981.0,17744445,1,17992
2003.0,185592680,1,210081
1932.0,86803240,1,2489
1940.0,127413603,1,7445
1891.0,71924100,1,1259
1979.0,138885662,0,1793
1933.0,192562407,1,3666
1964.0,121332964,0,691
1867.0,86803240,1,136
1859.0,142362112,1,513
1939.0,121332964,0,95
1912.0,138885662,1,1042
1961.0,162324750,0,216
1985.0,185592680,1,115470
1961.0,127313418,1,3744
2001.0,162324750,1,26995
1976.0,39432304,0,702
2002.0,86803240,0,121362
1982.0,205649164,0,3563
1999.0,162324750,0,6298
1969.0,185592680,0,8544
2016.0,185592680,0,189721
1977.0,33923547,1,14613
1886.0,17744445,1,189
1978.0,138885662,0,1877
1921.0,144133560,1,440
1823.0,127413603,1,17
1894.0,15744967,1,219
1912.0,121332964,0,37
1892.0,41008148,1,179
1895.0,86803240,1,495
1960.0,41008148,0,553
1914.0,142362112,0,371
1953.0,142362112,0,958
2021.0,71924100,1,50428
1901.0,142362112,0,203
1893.0,41008148,1,194
2020.0,33923547,0,29238
1906.0,144133560,0,18
2000.0,86803240,1,168741
1961.0,138885662,1,4170
2006.0,17744445,1,47769
1968.0,39432304,1,3876
1955.0,185592680,1,13885
2008.0,95457728,0,7409
1986.0,205649164,0,4338
1955.0,185592680,0,2739
2008.0,138885662,0,8946
1926.0,39432304,1,1290
1957.0,86803240,1,6180
1886.0,144024400,0,4
1884.0,121332964,1,148
1978.0,144133560,0,1091
1957.0,138885662,0,421
1922.0,95457728,1,948
1896.0,71924100,1,1633
1894.0,121332964,1,252
1883.0,17744445,1,164
1872.0,86803240,1,202
1925.0,192562407,1,3383
1901.0,41008148,0,47
1879.0,144133560,1,26
1871.0,142362112,0,89
1858.0,205649164,1,154
1976.0,142362112,1,12497
2002.0,39432304,1,29586
2012.0,192562407,1,294768
2000.0,39432304,0,8898
1978.0,142362112,1,15197
1967.0,142362112,0,2236
1873.0,142362112,1,715
1927.0,142362112,1,3430
1967.0,17744445,0,1407
1911.0,71924100,1,3109
1868.0,144133560,1,13
1934.0,144133560,1,591
1939.0,17744445,0,395
1920.0,41008148,1,1894
1910.0,138885662,1,1000
1945.0,33923547,0,76
1913.0,138885662,0,89
1865.0,127413603,0,12
1923.0,192562407,0,153
1822.0,142362112,1,233
1917.0,15744967,0,125
1800.0,41008148,1,84
2021.0,33923547,0,2400
1989.0,185592680,0,46660
1916.0,95457728,1,918
2012.0,144133560,1,56349
1985.0,41008148,1,30475
2006.0,95457728,1,14503
1993.0,138885662,0,3060
1979.0,17744445,0,4693
1972.0,138885662,1,6868
1996.0,121332964,0,12341
1960.0,144133560,1,1907
1975.0,144133560,0,803
1935.0,71924100,0,1099
1916.0,127413603,1,857
1926.0,17744445,1,1339
1949.0,17744445,0,506
1991.0,39432304,0,2907
1933.0,121332964,1,1107
1897.0,144133560,1,76
1873.0,205649164,1,282
1910.0,86803240,1,989
1908.0,127413603,0,85
1855.0,121332964,0,8
1943.0,144024400,0,258
1838.0,71924100,1,212
1927.0,86803240,0,450
1924.0,33923547,0,62
2020.0,144024400,1,31648
1985.0,127413603,1,43828
1978.0,138885662,1,9457
1975.0,121332964,1,13826
1978.0,144024400,0,3164
1998.0,39432304,1,20514
1925.0,33923547,1,547
1971.0,71924100,1,30098
1965.0,185592680,1,29995
1966.0,138885662,1,5281
1962.0,41008148,1,7125
1970.0,17744445,0,2512
1945.0,142362112,0,612
1951.0,192562407,1,7858
1995.0,144133560,0,5188
1977.0,127413603,0,3155
1944.0,162324750,0,78
1959.0,41008148,0,504
1894.0,142362112,0,143
1889.0,138885662,1,372
1961.0,41008148,0,595
1835.0,142362112,1,273
2020.0,33923547,1,90424
1937.0,86803240,0,706
1888.0,121332964,0,2
1998.0,205649164,0,7751
2012.0,33923547,0,42277
2016.0,142362112,1,31599
1994.0,71924100,0,73020
1997.0,144133560,1,16667
1984.0,95457728,1,11044
2009.0,162324750,0,17615
1923.0,39432304,1,1006
1847.0,144024400,1,14
1980.0,95457728,0,3125
1959.0,144133560,1,1530
1966.0,127413603,0,792
2017.0,41008148,0,145047
1913.0,39432304,1,402
1950.0,17744445,0,542
1873.0,86803240,1,222
1904.0,121332964,1,355
1948.0,39432304,1,1409
1931.0,144133560,1,691
1880.0,86803240,0,21
1848.0,144024400,1,18
1813.0,192562407,1,13
1913.0,121332964,0,36
1807.0,162324750,1,7
1831.0,39432304,1,9
1911.0,185592680,0,106
1923.0,144133560,1,453
1801.0,142362112,1,223
1910.0,127313418,0,49
1898.0,95457728,0,79
1846.0,33923547,1,31
1818.0,142362112,1,187
1866.0,127413603,1,99
1859.0,142362112,0,42
1859.0,71924100,1,395
1805.0,15744967,1,21
1944.0,39432304,0,43
1861.0,142362112,0,51
1838.0,121332964,1,20
1879.0,127413603,0,14
1844.0,17744445,1,58
1908.0,162324750,1,161
1920.0,86803240,0,188
1871.0,86803240,1,157
1848.0,86803240,1,98
1800.0,127413603,1,68
1906.0,17744445,0,34
1917.0,144024400,1,300
1963.0,162324750,0,194
1930.0,205649164,0,213
1914.0,127313418,0,54
1855.0,33923547,1,62
1964.0,39432304,0,301
1943.0,127313418,0,85
1890.0,127413603,0,16
1923.0,205649164,0,158
1809.0,127413603,1,22
1823.0,142362112,1,209
1848.0,192562407,1,21
1921.0,162324750,1,280
1853.0,205649164,0,14
1885.0,144133560,1,23
1960.0,162324750,0,191
1832.0,138885662,0,4
1840.0,121332964,1,32
1873.0,192562407,1,51
1881.0,33923547,1,92
1891.0,192562407,1,108
1913.0,15744967,0,130
1931.0,95457728,0,400
1800.0,185592680,0,8
1930.0,138885662,0,187
1918.0,33923547,0,41
1834.0,95457728,1,137
1955.0,144133560,0,159
1927.0,39432304,0,73
1890.0,142362112,0,139
1819.0,17744445,1,16
1854.0,33923547,1,37
1860.0,205649164,1,186
1850.0,144024400,1,15
1946.0,17744445,0,396
1926.0,121332964,0,87
1909.0,39432304,1,338
1843.0,138885662,1,109
1811.0,86803240,1,20
1864.0,121332964,0,7
1827.0,33923547,1,17
1959.0,33923547,0,233
1940.0,33923547,0,98
1851.0,185592680,0,4
1866.0,144024400,1,23
1837.0,138885662,0,4
1821.0,71924100,1,30
1918.0,138885662,0,61
1887.0,127313418,1,164
1863.0,15744967,1,41
1833.0,142362112,1,235
1876.0,41008148,1,111
1830.0,138885662,1,90
1893.0,39432304,1,91
1801.0,39432304,1,4
1833.0,185592680,1,50
1931.0,121332964,0,68
1839.0,127313418,1,18
1865.0,15744967,0,16
1932.0,205649164,0,236
1821.0,185592680,1,11
1942.0,127313418,0,107
1806.0,15744967,1,14
1956.0,162324750,0,134
1827.0,71924100,1,78
1906.0,15744967,1,271
1877.0,127313418,1,155
1887.0,95457728,0,43
,121332964,1,34
1891.0,185592680,0,44
1844.0,205649164,1,110
1889.0,15744967,0,16
1867.0,142362112,0,35
1852.0,127313418,1,42
1807.0,127313418,1,4
1898.0,86803240,0,44
1875.0,15744967,1,57
1822.0,192562407,1,12
1886.0,144024400,1,51
1851.0,39432304,1,18
1899.0,205649164,0,76
1848.0,39432304,1,10
1860.0,39432304,1,18
1884.0,142362112,0,100
1898.0,33923547,0,8
1869.0,127413603,1,107
1896.0,41008148,0,13
1907.0,33923547,0,26
1857.0,138885662,0,13
1868.0,121332964,1,41
1835.0,41008148,1,16
1923.0,33923547,0,56
1873.0,39432304,1,36
1874.0,121332964,0,7
1935.0,162324750,0,91
1838.0,162324750,1,6
1844.0,86803240,1,93
1883.0,138885662,0,19
1907.0,95457728,0,129
1883.0,185592680,0,19
1893.0,127413603,0,27
1927.0,33923547,0,68
1856.0,71924100,0,15
1817.0,17744445,1,25
1901.0,205649164,0,64
1868.0,192562407,1,38
1892.0,138885662,0,22
1848.0,71924100,0,9
1807.0,142362112,0,17
1896.0,205649164,0,45
1867.0,127413603,0,7
1833.0,205649164,0,3
1903.0,162324750,0,9
1847.0,127313418,1,40
1922.0,121332964,0,48
1840.0,17744445,0,1
1839.0,144024400,1,14
1850.0,17744445,1,69
1842.0,71924100,0,8
1834.0,33923547,1,23
1896.0,17744445,0,30
1842.0,162324750,1,13
1881.0,39432304,1,45
1952.0,39432304,0,156
1828.0,15744967,1,28
1859.0,17744445,0,7
1869.0,192562407,1,40
1846.0,15744967,0,7
1900.0,205649164,0,91
1810.0,15744967,1,15
1917.0,121332964,0,31
1879.0,95457728,0,39
1891.0,144024400,0,15
1829.0,142362112,0,16
1808.0,162324750,1,6
1880.0,15744967,0,10
1830.0,33923547,1,28
1945.0,39432304,0,56
1851.0,185592680,1,55
1896.0,86803240,0,27
1879.0,33923547,1,100
1946.0,127313418,0,113
1912.0,144133560,0,14
1900.0,138885662,0,51
1902.0,138885662,0,45
1878.0,86803240,0,11
1862.0,144024400,1,19
1882.0,185592680,0,24
1849.0,39432304,1,19
1878.0,144133560,1,19
1834.0,127413603,0,1
1864.0,192562407,1,17
1822.0,86803240,0,5
1885.0,138885662,0,27
1900.0,162324750,0,4
1865.0,144024400,1,30
1892.0,17744445,0,16
1870.0,71924100,0,12
1860.0,205649164,0,19
1894.0,33923547,0,6
1859.0,127313418,0,2
1829.0,144024400,1,8
1891.0,138885662,0,33
1808.0,86803240,1,26
1896.0,144133560,0,5
1861.0,17744445,0,6
1812.0,95457728,0,7
1815.0,138885662,0,3
1813.0,138885662,0,4
1839.0,205649164,0,5
1852.0,144133560,1,19
1814.0,95457728,0,16
1847.0,15744967,0,1
1848.0,144133560,1,20
1910.0,33923547,0,21
1831.0,142362112,0,17
1883.0,41008148,0,6
1903.0,144133560,0,11
1809.0,144024400,1,4
1828.0,86803240,0,5
1837.0,144133560,1,9
1899.0,121332964,0,42
1829.0,39432304,1,9
1842.0,144133560,1,16
1813.0,205649164,0,3
1821.0,192562407,1,6
1857.0,127413603,0,8
1877.0,15744967,0,6
1879.0,138885662,0,12
1882.0,192562407,0,2
1836.0,162324750,1,6
1834.0,162324750,1,9
1818.0,162324750,1,5
1848.0,142362112,0,27
1831.0,33923547,0,3
1844.0,205649164,0,4
1861.0,144133560,1,8
1814.0,144024400,1,7
1892.0,144133560,0,5
1868.0,15744967,0,3
1882.0,162324750,0,1
1830.0,86803240,0,2
1904.0,144133560,0,11
1810.0,162324750,1,6
1887.0,41008148,0,3
1864.0,144133560,0,4
1856.0,185592680,0,5
1849.0,121332964,0,3
1831.0,95457728,0,9
1867.0,144024400,0,4
1816.0,95457728,0,4
1822.0,144024400,0,2
1853.0,138885662,0,7
1803.0,127313418,0,1
1813.0,121332964,1,5
1805.0,144024400,1,3
1836.0,127313418,0,2
1858.0,15744967,0,2
1823.0,205649164,0,3
1806.0,86803240,0,2
1854.0,138885662,0,3
1890.0,39432304,0,3
1862.0,144024400,0,1
1869.0,121332964,0,2
1865.0,121332964,0,1
1827.0,185592680,0,1
1891.0,127313418,0,2
1860.0,185592680,0,1
1822.0,15744967,0,1
1820.0,39432304,1,3
1828.0,144024400,0,1
1810.0,144133560,1,1
1839.0,127313418,0,1
1823.0,17744445,0,2
1847.0,41008148,0,1
1866.0,162324750,0,2
1856.0,192562407,0,1
1817.0,144133560,1,2
1827.0,192562407,0,1
1872.0,39432304,0,1
1996.0,205649164,0,6708
1992.0,33923547,1,37689
2013.0,192562407,0,150786
1971.0,41008148,1,8903
2015.0,71924100,0,504417
1991.0,15744967,1,30199
1985.0,33923547,0,3331
1958.0,86803240,1,6499
1942.0,15744967,1,1512
1962.0,138885662,0,569
1962.0,162324750,1,1904
1906.0,185592680,0,63
1882.0,33923547,1,95
1929.0,33923547,1,696
2018.0,39432304,0,50502
1884.0,205649164,1,396
1989.0,127313418,1,17174
1998.0,33923547,0,11735
2012.0,86803240,1,298996
1984.0,192562407,1,55898
1995.0,142362112,0,7864
2011.0,162324750,1,50471
1977.0,86803240,0,11907
1965.0,192562407,0,1910
1969.0,121332964,1,11001
1993.0,127413603,0,10823
2010.0,138885662,0,10030
1945.0,144024400,1,806
1989.0,127313418,0,3488
1986.0,95457728,0,3822
2005.0,39432304,0,15247
1898.0,142362112,1,1246
1888.0,205649164,1,389
1830.0,142362112,1,333
1866.0,86803240,1,160
1912.0,144133560,1,266
1955.0,95457728,0,652
1899.0,127313418,1,348
1871.0,138885662,1,221
1856.0,138885662,1,117
2020.0,162324750,0,9853
1998.0,144133560,1,17813
1959.0,15744967,1,4829
1960.0,192562407,0,1283
1982.0,192562407,0,6312
1981.0,15744967,0,13000
2006.0,121332964,0,34561
1992.0,144133560,1,11663
1984.0,127313418,1,14040
1979.0,71924100,0,17437
1882.0,142362112,1,860
1964.0,138885662,1,4925
2017.0,95457728,1,16002
2016.0,205649164,0,38508
1961.0,86803240,1,8642
1956.0,185592680,0,2695
1961.0,144024400,0,560
1941.0,17744445,1,2036
1923.0,86803240,1,1552
1930.0,33923547,1,766
1943.0,192562407,1,2623
1910.0,71924100,0,176
1808.0,121332964,1,11
1968.0,144024400,0,1008
1928.0,33923547,0,84
1912.0,121332964,1,409
2006.0,144024400,1,30660
1990.0,86803240,1,95767
1977.0,192562407,1,38735
2005.0,144133560,0,15828
1969.0,205649164,1,5582
1984.0,162324750,1,10550
1979.0,17744445,1,16884
1994.0,162324750,0,3731
2005.0,127313418,0,13054
1973.0,144133560,1,4145
1972.0,33923547,0,1176
2016.0,205649164,1,63374
1951.0,71924100,0,2879
1954.0,71924100,1,13747
1937.0,205649164,1,1579
1952.0,71924100,0,2873
2019.0,162324750,1,28111
1947.0,127413603,0,410
1870.0,15744967,1,43
2020.0,41008148,0,153355
2003.0,71924100,0,173039
1996.0,144024400,1,16605
2011.0,138885662,1,24968
2001.0,205649164,1,26473
1962.0,205649164,1,3619
1997.0,205649164,1,18806
1978.0,127413603,0,3446
1980.0,127413603,0,3944
1973.0,39432304,1,4220
1982.0,127313418,0,1965
1983.0,39432304,1,8219
1895.0,127413603,0,19
1961.0,71924100,1,18488
1969.0,86803240,0,6159
1960.0,185592680,0,4183
1910.0,95457728,1,949
1943.0,127313418,1,790
1920.0,121332964,1,587
1915.0,71924100,1,3212
1899.0,162324750,1,100
1957.0,39432304,1,2401
1931.0,192562407,1,4669
1904.0,41008148,1,563
1917.0,71924100,1,2987
1916.0,185592680,1,1199
1918.0,162324750,1,153
1954.0,144024400,1,1666
1885.0,127313418,1,158
1826.0,142362112,1,224
1892.0,17744445,1,261
1982.0,127413603,1,38425
1976.0,192562407,0,3301
2011.0,17744445,1,63471
1937.0,185592680,1,5596
1987.0,17744445,0,6980
2017.0,144133560,0,36427
1975.0,71924100,0,11041
1967.0,138885662,1,5749
1948.0,138885662,1,2334
1916.0,95457728,0,246
1950.0,17744445,1,3129
1963.0,192562407,0,1517
1944.0,95457728,1,2063
1955.0,121332964,0,287
1977.0,127313418,0,1130
1960.0,121332964,0,472
1885.0,86803240,1,312
1918.0,127413603,0,119
1869.0,162324750,1,18
2020.0,138885662,1,12810
1980.0,142362112,1,16729
1980.0,127413603,1,37617
2007.0,15744967,1,77047
2006.0,127413603,0,42738
2014.0,192562407,0,161912
1970.0,142362112,1,11030
1927.0,192562407,1,3841
1943.0,39432304,1,438
1970.0,39432304,1,3787
1959.0,86803240,1,7440
1866.0,95457728,1,236
1886.0,95457728,1,360
1919.0,142362112,0,277
1915.0,142362112,1,1907
2018.0,95457728,1,13732
2017.0,144024400,0,38369
1912.0,127413603,1,1670
1905.0,121332964,1,384
1863.0,142362112,0,87
1904.0,185592680,1,1154
1934.0,15744967,1,1336
1914.0,127313418,1,611
1884.0,185592680,1,427
1802.0,192562407,1,12
1942.0,39432304,1,497
1933.0,127413603,0,310
1905.0,127313418,1,480
1895.0,33923547,1,138
1885.0,15744967,1,97
1986.0,127413603,1,47395
1969.0,33923547,1,9020
2007.0,71924100,0,263243
2010.0,39432304,1,54565
1987.0,144024400,0,5573
1997.0,39432304,1,18737
1962.0,33923547,1,3875
1896.0,144024400,1,155
1964.0,205649164,1,4200
1856.0,95457728,1,305
1953.0,185592680,0,2221
1834.0,142362112,1,271
1930.0,162324750,0,69
1910.0,71924100,1,2843
1961.0,138885662,0,509
1920.0,17744445,0,105
1920.0,144133560,1,437
1857.0,205649164,1,189
2011.0,41008148,0,110868
2010.0,71924100,1,479265
2013.0,71924100,1,600518
2006.0,192562407,0,78072
1950.0,121332964,1,2467
2000.0,205649164,0,9917
2014.0,162324750,1,53411
1982.0,86803240,0,19109
1921.0,185592680,1,2019
1929.0,142362112,0,660
1991.0,192562407,0,17596
1973.0,138885662,1,7652
1965.0,41008148,0,911
1988.0,138885662,0,2869
1956.0,127413603,1,4196
1960.0,138885662,1,4038
1902.0,142362112,1,1449
1937.0,192562407,1,2811
2017.0,86803240,0,233010
1901.0,127413603,1,496
1909.0,15744967,1,400
1879.0,95457728,1,317
1842.0,121332964,1,24
1958.0,127313418,0,342
1983.0,162324750,1,10493
1985.0,127313418,1,14326
2009.0,86803240,0,200067
1985.0,39432304,1,8944
2016.0,15744967,0,121517
1995.0,33923547,0,9033
1846.0,95457728,1,244
1977.0,142362112,0,4551
1968.0,86803240,0,5009
2021.0,95457728,1,490
2018.0,95457728,0,7885
1997.0,162324750,0,5141
1934.0,17744445,1,1749
1851.0,71924100,1,305
1957.0,15744967,0,1194
1951.0,205649164,0,421
1872.0,127313418,1,115
1897.0,138885662,1,616
2017.0,138885662,1,23676
1865.0,95457728,1,318
1941.0,39432304,0,50
1905.0,142362112,0,284
1935.0,162324750,1,546
1846.0,17744445,1,58
2009.0,17744445,0,34284
2000.0,15744967,0,35847
2004.0,41008148,1,201828
2013.0,144133560,0,31292
2000.0,144133560,1,22811
1969.0,142362112,1,10356
1966.0,185592680,1,32571
1985.0,95457728,1,11174
1909.0,142362112,1,2136
1977.0,41008148,0,2797
2018.0,205649164,0,27415
1968.0,15744967,0,3580
1911.0,95457728,1,956
1869.0,142362112,1,569
1830.0,17744445,1,19
1892.0,205649164,1,511
1829.0,138885662,1,67
1878.0,127313418,1,121
1906.0,142362112,0,254
1898.0,15744967,1,310
1937.0,192562407,0,191
1839.0,142362112,0,31
2005.0,17744445,1,45044
2003.0,41008148,1,177558
2000.0,33923547,1,58805
1993.0,71924100,1,148389
1989.0,15744967,0,19545
1999.0,185592680,0,87167
1965.0,39432304,0,357
2013.0,144024400,0,35770
1963.0,127313418,1,4385
1985.0,121332964,1,26733
1981.0,17744445,0,5573
1974.0,15744967,0,7430
1992.0,144024400,0,7276
1979.0,138885662,1,9791
2018.0,185592680,1,254565
1978.0,144133560,1,5941
1943.0,71924100,0,1229
1923.0,127413603,1,1687
1808.0,142362112,1,209
1927.0,205649164,1,1232
1989.0,39432304,0,2366
1967.0,192562407,0,2097
1934.0,127413603,1,4273
1976.0,121332964,0,1663
1996.0,162324750,0,4529
1938.0,86803240,1,2958
1899.0,144133560,1,145
1893.0,95457728,0,71
1907.0,144024400,1,226
1868.0,41008148,1,98
1897.0,39432304,1,91
1868.0,185592680,1,101
1910.0,142362112,0,369
1840.0,138885662,0,7
1899.0,142362112,0,244
2009.0,71924100,1,469200
1995.0,142362112,1,19846
1994.0,185592680,0,64919
1970.0,41008148,1,9803
1966.0,121332964,0,934
1983.0,121332964,0,2931
1991.0,205649164,1,14178
1950.0,192562407,1,7599
1931.0,33923547,1,746
1963.0,41008148,0,716
1957.0,33923547,1,2461
1976.0,205649164,0,2277
1923.0,162324750,1,333
1981.0,138885662,0,2014
2017.0,41008148,1,326691
1939.0,127413603,0,555
1921.0,86803240,1,1382
1904.0,86803240,1,698
1898.0,17744445,1,330
1897.0,17744445,1,304
1921.0,41008148,1,2098
1864.0,71924100,1,447
1869.0,127313418,1,104
1939.0,144133560,1,750
1871.0,138885662,0,23
1829.0,86803240,1,45
1875.0,205649164,0,16
2021.0,138885662,1,384
1987.0,142362112,0,7728
1997.0,33923547,1,50130
1990.0,205649164,1,13666
1986.0,15744967,1,26229
1999.0,192562407,0,35625
2007.0,127413603,0,46446
