year(Date),FieldOfStudyId,Gender,Authorships
1991.0,33923547,0,6560
1970.0,185592680,1,82851
1996.0,95457728,1,13234
2004.0,127313418,0,15926
1970.0,144133560,1,4242
2016.0,86803240,0,589806
1946.0,17744445,1,2737
1951.0,15744967,1,3354
1932.0,185592680,1,6739
1998.0,95457728,0,4867
1923.0,17744445,1,1223
1946.0,39432304,1,1179
1961.0,121332964,0,526
1941.0,41008148,1,1747
1821.0,127313418,1,35
1951.0,192562407,0,670
1918.0,86803240,1,1131
1884.0,127313418,1,179
1825.0,15744967,1,19
1911.0,162324750,1,200
1934.0,15744967,0,533
1981.0,41008148,0,4199
2011.0,86803240,0,485679
2002.0,15744967,0,64829
2015.0,192562407,1,698452
1996.0,127413603,0,15615
1977.0,127313418,1,13143
1988.0,192562407,0,14396
1994.0,127313418,1,35730
1956.0,127413603,0,500
1989.0,41008148,0,11124
2015.0,144024400,0,50130
1988.0,127313418,0,3818
1988.0,33923547,0,4939
1978.0,95457728,1,11817
1965.0,138885662,0,696
2016.0,138885662,0,15831
1962.0,121332964,1,7501
1941.0,39432304,1,696
1900.0,162324750,1,106
1878.0,95457728,1,325
1900.0,95457728,1,854
1946.0,15744967,1,1785
1854.0,41008148,1,111
1879.0,127313418,1,166
1897.0,142362112,1,1509
1926.0,15744967,1,1111
1890.0,127413603,1,281
1951.0,41008148,0,438
2020.0,185592680,1,612532
2006.0,205649164,0,27650
1998.0,144024400,1,22276
1937.0,95457728,0,494
1903.0,142362112,1,1919
2018.0,71924100,1,1727468
1954.0,17744445,0,576
2017.0,185592680,0,355839
1872.0,185592680,1,127
1828.0,39432304,1,12
1897.0,162324750,1,136
1886.0,142362112,1,1107
1993.0,162324750,0,3851
2002.0,39432304,0,14717
1984.0,144024400,1,11992
2018.0,39432304,1,206862
2015.0,142362112,1,45590
2018.0,144133560,0,56896
1897.0,95457728,1,713
1954.0,138885662,0,367
1936.0,41008148,1,1569
1918.0,41008148,0,74
1975.0,162324750,0,840
1938.0,121332964,1,1147
1967.0,33923547,0,672
1916.0,15744967,1,536
1928.0,185592680,0,562
1998.0,41008148,1,204936
1986.0,15744967,0,20799
1988.0,41008148,1,72714
1990.0,121332964,1,63749
1973.0,142362112,1,13870
1966.0,205649164,1,5553
1952.0,142362112,1,5588
1976.0,121332964,1,20591
1958.0,33923547,1,2893
2008.0,33923547,0,41004
1891.0,138885662,1,533
1909.0,17744445,1,652
1938.0,86803240,0,711
1952.0,185592680,0,2445
1961.0,192562407,0,1355
1946.0,144024400,1,1100
1925.0,86803240,1,1898
1901.0,185592680,1,1223
1886.0,185592680,1,512
1944.0,192562407,0,216
1851.0,33923547,1,46
1923.0,86803240,0,307
1945.0,121332964,1,930
2000.0,192562407,1,329281
1973.0,185592680,1,109469
2007.0,86803240,0,348593
1985.0,205649164,1,16594
1993.0,41008148,0,18039
1968.0,142362112,1,11861
2013.0,192562407,1,678595
2014.0,121332964,0,85517
1994.0,162324750,1,23275
1948.0,127413603,1,5034
1987.0,127313418,0,3380
1979.0,205649164,0,3573
1955.0,162324750,1,1375
1944.0,127313418,1,955
1941.0,17744445,0,410
1916.0,127313418,1,670
1967.0,127313418,0,664
1901.0,192562407,1,707
1881.0,121332964,1,128
1949.0,39432304,1,1926
1912.0,86803240,1,1300
1857.0,95457728,1,313
1988.0,71924100,0,63191
1990.0,185592680,0,66357
2004.0,17744445,1,56109
1993.0,15744967,0,32044
1949.0,127313418,1,2176
2005.0,162324750,1,55670
1976.0,205649164,1,10947
2007.0,39432304,0,27848
1974.0,95457728,1,10096
1960.0,192562407,1,19877
1961.0,205649164,1,4282
2014.0,95457728,0,10386
1936.0,15744967,1,1681
1957.0,144024400,1,2000
1933.0,162324750,1,582
1878.0,41008148,1,133
1947.0,121332964,1,1516
1864.0,121332964,1,43
1907.0,121332964,1,416
1879.0,185592680,1,441
1899.0,192562407,0,43
1907.0,205649164,1,860
1942.0,144024400,0,308
1977.0,185592680,1,134589
1991.0,71924100,1,289463
1955.0,127413603,1,4771
1996.0,162324750,1,27083
1989.0,33923547,0,5432
1987.0,71924100,0,58059
1920.0,127413603,1,1598
1991.0,144024400,0,7815
1981.0,86803240,1,74856
1984.0,121332964,1,36855
1971.0,142362112,0,3142
1922.0,138885662,1,1442
1960.0,33923547,1,3740
1872.0,127413603,1,180
1809.0,17744445,1,27
1918.0,71924100,1,3207
1944.0,185592680,1,6025
1965.0,71924100,0,5602
1961.0,127413603,0,638
1867.0,71924100,1,508
1906.0,205649164,1,803
1901.0,127313418,1,418
1890.0,15744967,1,223
2020.0,205649164,0,50179
1898.0,192562407,1,339
2021.0,86803240,0,25828
1954.0,15744967,1,4438
1943.0,138885662,1,1533
1989.0,17744445,1,25715
1990.0,144024400,1,14900
1992.0,39432304,0,3834
1972.0,192562407,0,2024
1989.0,192562407,0,16001
1991.0,39432304,1,21572
1950.0,86803240,1,5301
1914.0,142362112,1,2909
1922.0,185592680,1,3157
1953.0,205649164,1,2670
1917.0,127413603,1,1091
1898.0,185592680,1,883
1905.0,142362112,1,1863
1912.0,71924100,1,3627
1919.0,71924100,1,3340
1945.0,39432304,1,797
1979.0,39432304,0,1112
1937.0,121332964,1,1164
2020.0,142362112,0,9208
1936.0,15744967,0,610
1917.0,205649164,0,142
1938.0,127413603,0,571
1931.0,41008148,1,3083
1946.0,121332964,1,1207
2012.0,41008148,1,601674
2013.0,142362112,1,51250
2010.0,121332964,0,61461
1974.0,192562407,1,47652
1993.0,192562407,1,206131
1993.0,205649164,1,23554
1946.0,41008148,1,2920
1946.0,95457728,1,2374
1932.0,17744445,0,278
1840.0,138885662,1,191
2019.0,33923547,1,145174
1914.0,185592680,1,2144
1975.0,121332964,0,1564
1912.0,33923547,1,337
1951.0,144024400,1,1659
1931.0,138885662,0,222
1899.0,41008148,0,222
1915.0,41008148,0,87
1895.0,142362112,0,174
2009.0,41008148,1,526868
1995.0,71924100,1,380224
1976.0,185592680,1,125595
2007.0,138885662,0,10299
1978.0,127413603,1,50516
1967.0,71924100,1,40362
1988.0,144024400,0,6661
1923.0,138885662,1,1622
2015.0,15744967,0,232490
1976.0,86803240,1,46911
1968.0,17744445,1,11335
1966.0,17744445,1,9189
1986.0,39432304,1,16510
1996.0,127313418,1,40965
1986.0,162324750,0,2487
1987.0,162324750,0,2545
1943.0,127413603,0,491
2019.0,86803240,0,345695
1872.0,95457728,1,342
1968.0,192562407,0,2282
1880.0,95457728,1,399
1889.0,185592680,1,623
1856.0,71924100,1,440
1930.0,144024400,1,755
1926.0,33923547,1,643
1939.0,192562407,0,240
1925.0,95457728,0,271
1926.0,33923547,0,85
1993.0,144024400,0,9678
1998.0,185592680,0,118627
2011.0,185592680,0,289241
1986.0,17744445,1,24054
1980.0,41008148,1,29978
1957.0,127413603,1,5185
1956.0,41008148,1,5892
1978.0,39432304,1,10432
1981.0,86803240,0,22669
1930.0,185592680,1,6204
1941.0,144133560,1,898
1979.0,162324750,0,1296
1965.0,144024400,1,3788
1861.0,192562407,1,28
1966.0,192562407,0,2071
1932.0,205649164,1,1539
1925.0,127313418,1,1339
1970.0,33923547,0,1071
1927.0,192562407,0,227
1951.0,144133560,1,1224
1815.0,95457728,1,119
1903.0,33923547,1,305
1882.0,17744445,1,137
1877.0,86803240,1,253
1923.0,127313418,0,62
1921.0,127313418,0,49
1925.0,144133560,0,71
1802.0,33923547,1,5
1833.0,86803240,1,42
1945.0,121332964,0,108
1810.0,121332964,1,10
1925.0,138885662,0,129
1921.0,33923547,0,54
1863.0,127413603,0,8
1909.0,144024400,0,65
1914.0,185592680,0,148
1869.0,39432304,1,25
1806.0,185592680,1,8
1922.0,17744445,0,140
1807.0,95457728,0,10
1948.0,17744445,0,471
1914.0,138885662,0,90
1838.0,142362112,0,14
1872.0,144133560,1,24
1891.0,144024400,1,106
1919.0,205649164,0,169
1917.0,144024400,0,83
1897.0,86803240,1,551
1949.0,121332964,0,214
1847.0,138885662,1,123
1892.0,95457728,1,605
1864.0,142362112,0,53
1844.0,127413603,1,46
1943.0,144133560,0,90
,185592680,1,202
1852.0,95457728,1,216
1888.0,17744445,0,17
1867.0,33923547,1,33
1808.0,138885662,1,61
1850.0,86803240,1,96
1837.0,17744445,1,62
1920.0,121332964,0,48
1897.0,127413603,0,27
1903.0,138885662,0,50
1873.0,127313418,1,112
1880.0,127413603,0,51
1868.0,17744445,1,106
1905.0,127313418,0,53
1870.0,127313418,0,4
1903.0,185592680,0,83
1857.0,17744445,1,124
1917.0,41008148,0,88
1936.0,127313418,0,104
1917.0,142362112,0,286
1868.0,142362112,0,53
1928.0,127313418,0,90
1848.0,138885662,0,5
1873.0,185592680,0,21
1860.0,127313418,1,65
1929.0,127413603,0,209
1912.0,127313418,0,62
1842.0,142362112,0,28
1881.0,17744445,1,135
1849.0,138885662,1,155
1909.0,127313418,0,55
1856.0,121332964,1,83
1855.0,95457728,0,17
1913.0,41008148,0,75
1836.0,95457728,1,214
1874.0,86803240,1,213
1903.0,15744967,0,45
1881.0,71924100,0,27
1896.0,39432304,1,91
1858.0,71924100,0,15
1926.0,138885662,0,169
1884.0,15744967,1,104
1915.0,138885662,0,73
1859.0,144024400,1,22
1886.0,162324750,1,48
1836.0,121332964,1,23
1894.0,86803240,0,32
1815.0,86803240,1,31
1884.0,127413603,0,21
1814.0,127313418,1,11
1869.0,86803240,1,171
1893.0,142362112,0,119
1839.0,121332964,1,28
1810.0,17744445,1,17
1884.0,33923547,1,119
1939.0,127313418,0,98
1866.0,71924100,0,16
1861.0,15744967,1,79
1917.0,192562407,0,64
1839.0,205649164,1,153
1904.0,15744967,0,72
1867.0,138885662,0,10
1816.0,127413603,1,23
1893.0,162324750,1,91
1829.0,121332964,1,23
1858.0,127313418,1,53
1908.0,41008148,0,73
1852.0,17744445,1,78
1955.0,39432304,0,149
1829.0,71924100,1,147
1832.0,142362112,0,17
1851.0,205649164,0,8
1816.0,185592680,1,6
1877.0,41008148,0,6
1860.0,127413603,1,122
1863.0,33923547,1,24
1909.0,15744967,0,68
1855.0,121332964,1,82
1889.0,142362112,0,122
1856.0,121332964,0,4
1800.0,144133560,0,3
1812.0,15744967,1,22
1831.0,127413603,1,37
1839.0,71924100,1,210
1830.0,205649164,1,84
1860.0,192562407,1,32
1900.0,39432304,0,24
1873.0,33923547,1,74
1871.0,39432304,1,31
1880.0,138885662,0,22
1850.0,33923547,1,28
1854.0,162324750,1,20
1891.0,39432304,0,2
1902.0,192562407,0,51
1880.0,41008148,1,139
1852.0,39432304,0,2
1805.0,121332964,1,11
1882.0,71924100,0,25
1851.0,192562407,1,12
1917.0,138885662,0,81
1904.0,185592680,0,49
1870.0,142362112,0,74
1898.0,17744445,0,34
1883.0,127413603,0,12
1852.0,15744967,1,38
1891.0,86803240,0,28
1881.0,144024400,0,7
1884.0,138885662,0,11
1833.0,33923547,1,17
1813.0,95457728,0,7
1913.0,33923547,0,52
1837.0,142362112,0,28
1827.0,121332964,1,13
1909.0,144133560,0,26
1878.0,138885662,0,17
1812.0,39432304,1,6
1808.0,185592680,1,13
1825.0,33923547,1,11
1823.0,95457728,0,8
1880.0,192562407,0,3
1878.0,71924100,0,18
1806.0,71924100,1,18
1860.0,127413603,0,6
1908.0,162324750,0,12
1807.0,185592680,1,8
1900.0,17744445,0,46
1817.0,185592680,1,10
1846.0,95457728,0,13
1907.0,205649164,0,65
1855.0,162324750,1,10
1874.0,205649164,0,21
1842.0,33923547,1,22
1928.0,162324750,0,40
1813.0,185592680,1,10
1839.0,41008148,1,16
1809.0,127313418,1,9
1874.0,39432304,0,1
1903.0,39432304,0,22
1814.0,33923547,0,2
1802.0,185592680,1,10
1807.0,86803240,1,27
1822.0,71924100,1,21
1825.0,144024400,1,10
1850.0,162324750,1,9
1820.0,205649164,0,4
1800.0,127413603,0,16
1825.0,127413603,0,2
1834.0,39432304,1,15
1810.0,142362112,0,13
1858.0,127413603,0,6
1805.0,144133560,1,1
1855.0,205649164,0,11
1895.0,192562407,0,8
1881.0,144024400,1,36
1860.0,192562407,0,1
1869.0,39432304,0,2
1849.0,17744445,0,4
1852.0,205649164,0,2
1869.0,205649164,0,9
1870.0,86803240,0,4
1858.0,144024400,1,20
1812.0,142362112,0,18
1853.0,71924100,0,8
1862.0,71924100,0,11
1829.0,185592680,1,24
1802.0,39432304,1,2
1800.0,39432304,0,6
1815.0,17744445,1,21
1811.0,142362112,0,16
1862.0,86803240,0,4
1896.0,33923547,0,10
1839.0,185592680,0,4
1895.0,39432304,0,3
1816.0,205649164,0,4
1826.0,162324750,1,7
1907.0,162324750,0,6
1891.0,121332964,0,5
1818.0,144133560,1,3
1888.0,33923547,0,6
1874.0,33923547,0,3
1832.0,127313418,1,12
1809.0,41008148,1,18
1824.0,121332964,1,9
1889.0,121332964,0,3
1860.0,121332964,0,4
1806.0,39432304,1,2
1837.0,39432304,1,10
1831.0,144133560,0,1
1835.0,121332964,0,1
1836.0,121332964,0,4
1817.0,41008148,1,11
1883.0,86803240,0,11
1879.0,121332964,0,3
1884.0,41008148,0,8
1893.0,33923547,0,10
1841.0,162324750,0,2
1819.0,121332964,1,4
1807.0,144133560,1,2
1840.0,127313418,0,1
1823.0,127413603,0,3
1806.0,162324750,1,2
1877.0,17744445,0,4
1832.0,39432304,1,8
1825.0,138885662,0,2
1824.0,144133560,1,6
1861.0,127313418,0,1
1883.0,39432304,0,1
1803.0,162324750,1,3
1821.0,138885662,0,1
1865.0,162324750,1,10
1810.0,192562407,1,4
1890.0,192562407,0,4
1800.0,138885662,0,6
1847.0,205649164,0,7
1817.0,17744445,0,2
1809.0,162324750,1,1
1880.0,121332964,0,7
1805.0,33923547,1,10
1808.0,205649164,0,3
1811.0,162324750,1,10
1839.0,138885662,0,4
1806.0,192562407,1,5
1816.0,41008148,0,1
1834.0,17744445,0,2
1870.0,144133560,0,2
1831.0,86803240,0,1
1825.0,185592680,0,1
1878.0,41008148,0,2
1853.0,127413603,0,2
1843.0,41008148,0,3
1851.0,33923547,0,1
1854.0,127313418,0,2
1823.0,144133560,1,1
1862.0,121332964,0,3
1813.0,162324750,1,5
1805.0,138885662,0,1
1841.0,41008148,0,3
1838.0,144024400,0,1
1850.0,127413603,0,4
1880.0,144133560,0,1
1804.0,15744967,0,1
1812.0,127413603,0,1
1890.0,144133560,0,1
1813.0,15744967,0,2
1826.0,71924100,0,1
1995.0,192562407,1,235402
1978.0,17744445,1,19517
2015.0,144133560,1,91471
1984.0,127413603,1,63043
1993.0,121332964,1,87443
2005.0,185592680,0,190461
1988.0,142362112,1,25335
1980.0,138885662,1,11537
1999.0,39432304,1,42578
1974.0,144133560,1,5514
1977.0,144024400,1,10632
1953.0,142362112,1,5852
1941.0,127413603,1,7811
1986.0,127313418,0,3128
1965.0,142362112,1,10119
1966.0,127313418,1,6832
1978.0,15744967,0,12589
1904.0,71924100,1,2278
1956.0,144024400,1,2138
1946.0,127413603,1,6426
1929.0,95457728,1,1838
1930.0,162324750,1,506
1820.0,95457728,1,126
1908.0,144024400,1,246
1902.0,185592680,1,1203
1957.0,95457728,0,717
1902.0,127413603,1,696
1973.0,127313418,0,839
2021.0,142362112,0,298
1993.0,86803240,1,233089
2000.0,121332964,1,168595
1968.0,185592680,0,8671
2011.0,205649164,0,47365
1989.0,142362112,1,24173
1977.0,41008148,1,25620
1994.0,39432304,1,28581
2016.0,95457728,1,22701
1959.0,71924100,1,26670
1997.0,162324750,1,28087
1934.0,144024400,1,772
1978.0,86803240,0,16474
1865.0,17744445,1,136
1952.0,162324750,1,1202
1941.0,71924100,0,1383
1917.0,121332964,1,422
1925.0,121332964,1,1011
1931.0,144024400,1,822
2020.0,185592680,0,343552
1953.0,144133560,1,1233
1915.0,127313418,1,694
1900.0,127413603,1,829
1810.0,138885662,1,48
1913.0,138885662,1,1221
1941.0,41008148,0,178
1995.0,127413603,1,149393
2010.0,41008148,1,556853
2006.0,15744967,0,102164
2009.0,142362112,1,50791
1989.0,127413603,1,97062
2005.0,15744967,0,88376
1988.0,127413603,1,90859
1977.0,15744967,0,11302
1949.0,138885662,1,2835
1962.0,192562407,1,23211
1977.0,205649164,0,2890
1940.0,41008148,1,1878
2012.0,127313418,1,117956
2011.0,127313418,0,29020
1966.0,39432304,1,4725
1944.0,41008148,1,1610
2016.0,127313418,0,48484
1962.0,71924100,0,4770
1827.0,138885662,1,77
1950.0,15744967,1,3205
1911.0,127313418,1,668
1920.0,138885662,1,1142
1955.0,121332964,1,4046
2017.0,144024400,1,56176
1852.0,144024400,1,19
1937.0,127313418,1,1182
1860.0,41008148,1,85
1857.0,71924100,1,464
1873.0,71924100,1,501
1953.0,192562407,0,806
1822.0,185592680,1,19
2001.0,41008148,1,283956
2008.0,15744967,1,159557
2013.0,33923547,0,56911
2013.0,205649164,1,125779
1990.0,138885662,1,12884
1992.0,138885662,1,13806
1991.0,162324750,1,19876
1992.0,95457728,0,4491
1973.0,205649164,1,8526
1965.0,121332964,1,10338
2019.0,15744967,1,208054
1959.0,205649164,0,596
1997.0,138885662,0,4336
1979.0,127313418,0,1566
1955.0,71924100,1,21408
1986.0,39432304,0,2084
1936.0,144024400,1,890
1908.0,71924100,1,2807
1960.0,144024400,0,614
1914.0,86803240,1,1416
1875.0,86803240,1,219
1896.0,127413603,0,21
1855.0,41008148,1,99
1945.0,95457728,0,470
1950.0,33923547,0,156
1906.0,205649164,0,71
1935.0,41008148,0,176
2001.0,39432304,1,53879
2007.0,39432304,1,89173
1983.0,71924100,1,153356
1954.0,205649164,1,2792
1992.0,71924100,1,303277
1995.0,17744445,0,11358
1988.0,144024400,1,14214
1965.0,86803240,0,4138
2003.0,127313418,0,14805
1968.0,39432304,0,380
1930.0,41008148,1,3029
1973.0,162324750,0,611
1939.0,86803240,1,3527
1931.0,71924100,0,1201
1935.0,142362112,0,653
1917.0,205649164,1,887
1879.0,121332964,1,135
1949.0,205649164,1,2120
1926.0,142362112,0,533
2019.0,33923547,0,36878
2021.0,127413603,0,525
2005.0,33923547,1,138192
1990.0,39432304,1,21204
1987.0,41008148,1,62155
1997.0,185592680,1,391677
1982.0,192562407,1,87398
1938.0,127413603,1,8449
1986.0,127313418,1,23506
1975.0,15744967,0,9277
1974.0,15744967,1,24903
1915.0,205649164,1,942
1967.0,205649164,0,964
1936.0,162324750,1,729
1947.0,185592680,1,8217
1902.0,192562407,1,754
1945.0,185592680,0,813
1912.0,39432304,1,499
1907.0,162324750,1,125
1913.0,127313418,0,51
2006.0,127413603,1,322442
1994.0,185592680,1,347666
1989.0,71924100,0,69551
1998.0,39432304,0,8028
1970.0,192562407,1,30023
1985.0,17744445,0,6583
1969.0,39432304,1,4884
1946.0,127413603,0,504
1886.0,86803240,1,327
1847.0,162324750,1,11
1893.0,17744445,1,300
2017.0,205649164,0,54917
1903.0,127413603,1,629
1965.0,205649164,0,880
1935.0,127413603,0,480
1894.0,205649164,0,52
1926.0,121332964,1,1036
1935.0,95457728,0,430
1923.0,15744967,1,814
1909.0,71924100,0,185
1838.0,95457728,1,173
1934.0,95457728,0,357
2020.0,39432304,1,207179
1857.0,127413603,1,106
1991.0,144024400,1,15586
2008.0,185592680,1,566449
1990.0,33923547,1,45138
2008.0,127313418,1,93274
2009.0,15744967,0,140502
2008.0,144133560,1,69614
2015.0,17744445,0,59077
1983.0,192562407,0,7031
1997.0,127413603,0,17288
1977.0,144133560,0,1054
1939.0,41008148,1,1787
2017.0,95457728,0,10356
1939.0,15744967,0,619
1949.0,95457728,1,2926
1985.0,39432304,0,1849
1948.0,86803240,1,3719
1942.0,33923547,1,816
1852.0,71924100,1,343
1943.0,95457728,0,457
1936.0,138885662,0,208
1856.0,41008148,1,78
1890.0,17744445,1,256
1917.0,192562407,1,1232
1837.0,121332964,0,2
2020.0,71924100,0,1189074
1882.0,144024400,1,38
2000.0,71924100,0,208925
1993.0,127413603,1,125545
2006.0,71924100,1,959312
1989.0,39432304,1,19063
2010.0,127313418,1,110686
1998.0,33923547,1,80594
1964.0,95457728,1,6402
1969.0,41008148,1,12503
1950.0,144133560,1,1286
1861.0,205649164,1,206
1995.0,138885662,0,3959
1953.0,95457728,1,3359
1963.0,127313418,0,470
2015.0,138885662,0,15722
1933.0,15744967,1,1453
1941.0,144024400,1,1020
1895.0,41008148,1,296
1937.0,205649164,0,277
1919.0,95457728,0,154
1987.0,86803240,1,138864
2010.0,86803240,1,732441
2012.0,17744445,1,93315
1965.0,86803240,1,16802
1988.0,121332964,1,53682
1970.0,121332964,1,14474
1959.0,33923547,1,3367
1972.0,33923547,1,13800
1982.0,39432304,0,1399
1997.0,39432304,0,7076
1957.0,138885662,1,3941
1971.0,17744445,0,2498
1871.0,95457728,1,308
1945.0,71924100,0,1493
1953.0,127413603,0,403
1925.0,205649164,0,202
1944.0,127413603,0,524
1925.0,17744445,0,194
1919.0,33923547,1,383
1870.0,71924100,1,554
2021.0,95457728,0,413
2000.0,185592680,0,133350
1998.0,71924100,1,471018
2015.0,17744445,1,93208
1981.0,71924100,1,132630
1995.0,15744967,0,35985
2011.0,144133560,0,37907
1921.0,71924100,1,3973
1959.0,205649164,1,3579
1983.0,71924100,0,35032
1949.0,138885662,0,277
1836.0,71924100,1,212
1903.0,138885662,1,787
1993.0,95457728,1,12124
1937.0,17744445,1,2162
1957.0,185592680,0,3373
1908.0,127313418,1,647
1994.0,121332964,0,11419
1893.0,71924100,1,1361
1867.0,185592680,1,104
1940.0,142362112,0,689
1887.0,15744967,1,153
1913.0,41008148,1,1036
2004.0,144024400,1,33051
1984.0,142362112,1,23620
2000.0,86803240,0,185158
2009.0,127413603,0,67321
2012.0,39432304,1,132747
1970.0,95457728,1,9585
2008.0,121332964,1,278363
1955.0,41008148,1,5511
1957.0,71924100,1,23181
1973.0,127413603,0,1955
2016.0,33923547,1,222560
2010.0,162324750,0,23142
1984.0,138885662,0,2471
1993.0,144133560,1,17649
1971.0,144133560,0,495
1972.0,17744445,1,15476
1944.0,17744445,0,403
1968.0,162324750,0,359
1855.0,86803240,1,109
2018.0,86803240,1,572942
1991.0,71924100,0,82015
2003.0,86803240,0,238780
1988.0,127313418,1,27125
1975.0,86803240,0,11909
1978.0,142362112,0,5246
1950.0,71924100,1,18502
1982.0,15744967,1,33094
1968.0,41008148,1,13759
1965.0,127313418,0,594
1930.0,142362112,0,742
1806.0,142362112,1,309
2016.0,15744967,1,254703
1898.0,138885662,1,570
1819.0,142362112,1,237
1931.0,162324750,1,514
1943.0,41008148,1,1578
1973.0,192562407,0,2507
1949.0,144024400,0,288
1937.0,144024400,0,255
1906.0,39432304,1,365
2019.0,121332964,0,98612
1911.0,144024400,1,286
1911.0,121332964,1,417
2021.0,15744967,1,15093
2001.0,39432304,0,12585
2003.0,142362112,1,40551
2010.0,86803240,0,449949
1993.0,86803240,0,90542
1984.0,15744967,0,19057
1990.0,144024400,0,7071
1984.0,71924100,1,172149
2004.0,192562407,0,79203
1968.0,127413603,1,15139
1992.0,162324750,0,3545
1973.0,71924100,1,63121
1953.0,71924100,1,19488
1983.0,138885662,1,12027
1954.0,162324750,0,137
1952.0,192562407,1,10483
2005.0,162324750,0,14440
1958.0,17744445,0,692
1830.0,144024400,1,17
1890.0,138885662,1,466
2017.0,39432304,1,185015
1955.0,33923547,1,2518
1945.0,127313418,0,94
1866.0,121332964,1,68
1880.0,205649164,0,121
1869.0,33923547,1,44
1911.0,192562407,0,58
2021.0,17744445,0,2382
2002.0,33923547,0,19482
1997.0,17744445,0,13355
1992.0,142362112,0,8153
1994.0,192562407,0,26802
1983.0,205649164,1,15507
2011.0,144024400,1,51664
1995.0,33923547,1,67031
1966.0,192562407,1,32551
1960.0,86803240,0,2982
1935.0,127413603,1,7043
2001.0,144133560,0,12933
1943.0,185592680,0,759
1956.0,192562407,1,14549
1958.0,142362112,1,7987
1963.0,142362112,1,9313
1906.0,142362112,1,2109
1887.0,95457728,1,486
1924.0,17744445,1,1274
1800.0,95457728,1,203
1912.0,142362112,0,333
1945.0,192562407,0,244
1911.0,144133560,1,283
1948.0,205649164,1,1873
1948.0,33923547,1,1220
1846.0,71924100,1,318
1899.0,15744967,1,350
1903.0,121332964,1,417
1876.0,205649164,1,324
1988.0,192562407,1,154749
2004.0,17744445,0,26490
1973.0,86803240,1,39449
1980.0,39432304,0,1276
1940.0,192562407,1,3825
2015.0,121332964,0,90607
1969.0,138885662,1,7403
1994.0,138885662,0,3639
1939.0,95457728,0,483
1975.0,144024400,1,9582
1939.0,205649164,1,1949
1964.0,95457728,0,1071
1947.0,86803240,0,933
1953.0,33923547,1,2253
1977.0,192562407,0,4180
1945.0,41008148,1,2220
1809.0,71924100,1,31
1955.0,15744967,1,4584
1869.0,71924100,1,520
1906.0,138885662,1,949
1949.0,33923547,1,1530
1910.0,185592680,1,1909
1939.0,127313418,1,1200
1906.0,71924100,0,119
1860.0,121332964,1,77
1958.0,162324750,1,1650
1936.0,127413603,0,525
1899.0,192562407,1,546
1902.0,121332964,0,11
1918.0,15744967,0,158
1916.0,144133560,1,357
1839.0,17744445,1,48
1916.0,39432304,1,629
1837.0,185592680,1,79
1925.0,144024400,0,178
1842.0,17744445,1,41
,71924100,1,180
1930.0,121332964,0,101
1869.0,205649164,1,264
1914.0,144024400,1,317
1864.0,127313418,1,61
1907.0,142362112,0,277
1899.0,121332964,1,421
1847.0,127413603,1,53
1866.0,127313418,1,112
1887.0,39432304,1,70
1915.0,162324750,1,252
1954.0,144133560,0,193
1877.0,17744445,1,103
1917.0,162324750,1,192
1922.0,192562407,0,168
1914.0,15744967,0,119
1865.0,205649164,1,235
1927.0,185592680,0,496
1882.0,142362112,0,108
1878.0,17744445,1,133
1828.0,17744445,1,33
1838.0,192562407,1,15
1871.0,15744967,1,51
1908.0,138885662,0,68
1870.0,144133560,1,31
1886.0,121332964,1,168
1858.0,142362112,0,53
1810.0,127413603,1,17
1893.0,15744967,0,20
1965.0,162324750,0,243
1802.0,71924100,1,10
1904.0,39432304,1,302
1880.0,144133560,1,29
1899.0,71924100,0,74
1934.0,41008148,0,192
1927.0,95457728,0,288
1806.0,127413603,1,33
1902.0,71924100,0,111
1822.0,17744445,0,2
1905.0,17744445,1,446
1919.0,138885662,1,895
1862.0,121332964,1,74
1878.0,127413603,1,164
1916.0,138885662,0,78
1948.0,144133560,0,160
1834.0,144024400,1,48
1829.0,127313418,1,19
1802.0,205649164,1,55
1911.0,162324750,0,14
1871.0,17744445,1,108
1849.0,127313418,1,57
1943.0,138885662,0,166
1900.0,185592680,0,83
1898.0,144024400,0,31
,127413603,0,25
1861.0,121332964,1,60
1915.0,33923547,1,319
1911.0,138885662,0,78
1916.0,17744445,0,118
1922.0,39432304,0,57
1875.0,138885662,0,28
1897.0,142362112,0,145
1854.0,86803240,1,131
1806.0,39432304,0,5
1825.0,17744445,1,32
1889.0,185592680,0,33
1927.0,205649164,0,206
1810.0,205649164,1,40
1833.0,41008148,1,16
1842.0,86803240,1,87
1835.0,33923547,1,22
1886.0,192562407,1,105
1940.0,127313418,0,128
1804.0,185592680,1,4
1816.0,144024400,1,7
1928.0,144133560,0,78
1874.0,144133560,1,18
1902.0,39432304,1,314
1900.0,127413603,0,91
1884.0,39432304,1,71
1919.0,39432304,0,39
1899.0,138885662,0,46
1812.0,71924100,1,48
1816.0,71924100,1,54
1831.0,71924100,1,176
1805.0,185592680,1,18
1912.0,192562407,0,63
1920.0,144024400,0,68
,127413603,1,53
1916.0,144024400,0,68
1833.0,39432304,1,8
1884.0,192562407,0,4
1807.0,15744967,1,9
1839.0,86803240,1,61
,95457728,0,34
1883.0,95457728,0,31
1849.0,33923547,1,28
1863.0,41008148,1,78
1877.0,39432304,1,34
1850.0,41008148,1,49
1832.0,86803240,1,55
1807.0,138885662,1,46
1935.0,127313418,0,111
