AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2573306581,5.27225e-05,1.8413473e-05,5476.018,14111.0,1265.713,2993.0,1,13175,224,215,13482,2017-01-26,Stellan Hjertén
2165469056,5.239933e-05,1.26912055e-05,1955.9385,5716.0,10.666667,29.0,1,13168,240,237,6113,2016-06-24,Gilbert N. Lewis
396652870,5.1851555e-05,2.2168777e-05,5410.2104,19805.0,816.98334,2135.0,-1,12313,471,450,25015,2016-06-24,J. O'm. Bockris
517814505,5.1722218e-05,1.7281818e-05,5601.062,13251.0,260.0,510.0,1,13413,46,46,10191,2016-06-24,Walter Kauzmann
1979092448,5.1659783e-05,1.7930644e-05,5076.3105,13493.0,197.5,272.0,-1,12612,39,38,28731,2016-06-24,A. L. Hodgkin
2157074446,5.1654337e-05,1.558107e-05,4488.7456,21756.0,892.26166,2721.0,1,12326,566,554,41726,2016-06-24,Alexander Rich
2308103517,5.1580762e-05,1.4968363e-05,3128.0378,10582.0,1185.0035,2424.0,1,12708,385,385,16680,2016-06-24,Nathan O. Kaplan
2647599527,5.154501e-05,7.3656047e-06,1285.1078,4102.0,1.0,1.0,-1,15655,2,1,2105,2017-06-30,P. J. Goodford
2777954548,5.12406e-05,1.7422435e-05,6623.8555,22519.0,1741.2275,3759.0,-1,12705,570,545,22757,2018-01-05,William N. Lipscomb
2211872069,5.1023202e-05,2.5467963e-05,6011.899,37898.0,182.19444,739.0,1,12283,78,68,50361,2016-06-24,Richard M.J. Palmer
1888503435,5.0770563e-05,1.3219942e-05,3343.5554,8919.0,695.3868,1944.0,1,12861,278,273,14692,2016-06-24,Enrico Clementi
2152536039,5.0616196e-05,1.26259665e-05,1192.598,3851.0,40.0,55.0,-1,13631,27,26,3511,2016-06-24,A. T. James
2140108544,5.055615e-05,1.7147875e-05,11821.244,37082.0,8529.102,26014.0,1,12101,1778,1715,58201,2016-06-24,Henry F. Schaefer
2121217076,5.0529117e-05,1.7136459e-05,2862.2666,7418.0,322.11667,743.0,1,13360,155,153,7140,2016-06-24,Donald S. McClure
2128937995,5.0485887e-05,2.4042865e-05,8852.273,59904.0,1109.9106,4677.0,0,11926,556,542,88306,2016-06-24,Janet M. Thornton
2520630180,5.046128e-05,2.3250344e-05,15693.849,61043.0,8033.0684,18727.0,-1,11989,1460,1165,57710,2016-09-23,Kyriacos C. Nicolaou
2126650228,5.044108e-05,1.2810003e-05,1830.5782,6014.0,343.20834,931.0,1,13175,196,195,5202,2016-06-24,Lyman C. Craig
2175934340,5.042606e-05,1.8475941e-05,8279.013,21910.0,2906.577,5271.0,1,12533,755,741,33441,2016-06-24,Joshua Jortner
173720458,5.0246967e-05,1.6240045e-05,3649.9475,9518.0,383.66666,770.0,1,12890,157,156,15028,2016-06-24,Bruno H. Zimm
432288625,4.9443177e-05,2.4450565e-05,14576.849,77123.0,1382.9235,8114.0,-1,12392,454,397,54604,2016-06-24,K. Barry Sharpless
327863447,4.9431783e-05,2.5414365e-05,12887.266,28264.0,4561.2837,14952.0,1,12574,787,766,43957,2016-06-24,Janusz Pawliszyn
2054640137,4.937008e-05,1.37732e-05,2784.1504,7430.0,904.888,1630.0,-1,13052,201,201,8436,2016-06-24,Howard K. Schachman
2164398385,4.9118407e-05,1.14983295e-05,1898.945,5830.0,303.83334,517.0,1,13368,221,219,4931,2016-06-24,Max Bergmann
2613039553,4.910321e-05,1.5649399e-05,2815.8413,8265.0,26.0,36.0,1,13451,145,145,6543,2017-05-19,Herbert S. Harned
2921402825,4.9066788e-05,1.9654603e-05,7915.403,22491.0,664.12775,2296.0,-1,13154,185,184,26520,2019-03-22,Alan R. Fersht
2159940106,4.888258e-05,1.145433e-05,1488.4663,4935.0,231.25,431.0,-1,12969,129,128,7300,2016-06-24,E. Bright Wilson
