AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2117247785,0.0004108773,0.0001215261,6464.9165,8376.0,1729.3623,914.0,1,12357,240,224,28010,2016-06-24,Lars Peter Hansen
2136278426,0.00040505693,0.00013721269,3581.8916,4394.0,82.75,110.0,1,13210,79,77,9392,2016-06-24,John W. Pratt
1230522206,0.00039956823,0.00013999516,4620.4,6600.0,23.0,29.0,1,13219,169,167,10753,2016-06-24,Irving Fisher
844719058,0.00039882617,0.00010516691,1947.0,2377.0,3.0,2.0,1,13384,132,130,9104,2016-06-24,Gunnar Myrdal
2102201377,0.0003959425,0.0001321433,4598.281,6189.0,233.75,278.0,1,12649,85,82,15834,2016-06-24,Michael Rothschild
1508039708,0.00039486296,0.0001765347,12693.3955,12055.0,2712.204,1625.0,1,12826,275,238,21769,2016-06-24,Robert C. Feenstra
687222870,0.00039225427,0.00014617933,5823.0,6449.0,182.66667,188.0,1,12763,395,395,21390,2016-06-24,Gordon Tullock
1709076177,0.00039060775,0.00013186756,7049.743,8809.0,2150.2375,1307.0,-1,13091,153,133,16588,2016-06-24,B. Douglas Bernheim
1761395358,0.00038693048,0.00012048656,5765.842,5394.0,1171.5486,698.0,1,13563,83,70,8623,2016-06-24,George M. Constantinides
641837166,0.00038552136,0.00014621006,11594.239,8731.0,1419.8212,1166.0,1,13391,229,209,17979,2016-06-24,Christopher Pissarides
1982678426,0.0003839709,0.00014679448,4078.0342,7489.0,33.0,63.0,1,12699,44,43,18371,2016-06-24,Armen A. Alchian
2160317845,0.0003834198,0.00018768976,6086.984,9786.0,1010.15454,943.0,1,12286,215,196,40752,2016-06-24,Daniel McFadden
2150889762,0.00038328348,0.00013517437,8826.527,9554.0,2131.2332,1316.0,1,13036,214,178,14926,2016-06-24,Ricardo J. Caballero
2158988026,0.00038213845,0.00015321617,6284.548,6971.0,1318.248,991.0,1,12666,321,304,30231,2016-06-24,Alvin E. Roth
2769084795,0.00037798917,0.00011770171,3039.7722,5108.0,288.58334,166.0,-1,13133,68,68,10665,2017-12-04,Benjamin Klein
2073546224,0.00037732505,0.000185823,8403.797,7621.0,870.05,635.0,0,13182,264,259,11824,2016-06-24,Anne O. Krueger
2165863739,0.00037658357,0.00014704013,3854.9238,3765.0,2.047619,17.0,1,12717,30,30,20881,2016-06-24,John F. Nash
2131589276,0.00037109104,0.00010052507,4190.1084,4150.0,700.3333,456.0,1,13405,135,126,7212,2016-06-24,Neil Wallace
2299606345,0.0003696639,0.00017311065,5560.785,11308.0,93.333336,105.0,1,12690,24,23,19771,2016-06-24,John C. Cox
2121052654,0.00036838296,0.0001449852,6115.566,8485.0,393.22223,420.0,0,13249,62,61,14418,2016-06-24,Hayne E. Leland
2335589104,0.00036309267,0.00013987851,2464.975,6216.0,25.166666,36.0,1,12299,127,125,22011,2016-06-24,Oskar Morgenstern
3214168,0.0003624853,0.000172076,10358.08,13975.0,2005.0917,1595.0,1,12374,303,272,46388,2016-06-24,René M. Stulz
2742823709,0.00036052256,0.00012176273,6647.4487,10498.0,871.05554,849.0,1,12997,112,102,16511,2017-08-17,Finn E. Kydland
2025229290,0.00035945734,0.00014796181,5272.564,7333.0,1080.7222,1088.0,1,13058,259,249,14774,2016-06-24,Richard Schmalensee
1965111635,0.00035915678,0.00017596029,12101.654,19695.0,542.0836,794.0,1,11771,67,55,63420,2016-06-24,Rafael La Porta
2293015059,0.00035823236,0.00013485638,8159.1084,11423.0,1045.9791,935.0,1,13209,145,124,19039,2016-06-24,Boyan Jovanovic
2250404557,0.00035645394,0.00014637047,12691.649,7669.0,4573.164,1814.0,1,13182,174,147,11924,2016-06-24,Charles M. Engel
2165717956,0.00035370275,0.00015100303,6218.812,6530.0,193.0,140.0,1,13721,104,102,8175,2016-06-24,Robert A. Mundell
1981418622,0.0003522506,0.0001669852,13851.141,10214.0,1688.61,828.0,1,13017,107,93,17117,2016-06-24,Roberto Perotti
1387620779,0.0003509302,9.7804485e-05,2880.0693,3066.0,486.91666,432.0,1,13159,134,132,8734,2016-06-24,Roy Radner
1445092023,0.00035047357,0.00016939425,7377.411,8035.0,1014.25,564.0,1,13581,172,168,10363,2016-06-24,Ronald I. McKinnon
50916543,0.00034997734,0.00014789007,9172.2,11495.0,1135.132,954.0,1,12975,89,72,15963,2016-06-24,Robert J. Hodrick
2147979303,0.00034580822,0.00013811141,8099.1436,7672.0,1503.8671,982.0,1,12849,349,287,21500,2016-06-24,Jonathan Gruber
2192146268,0.00034501957,0.0001743299,6201.586,10552.0,471.18332,723.0,1,12279,137,126,48704,2016-06-24,Sidney G. Winter
2252126099,0.00034448825,0.00016639606,7340.1055,11685.0,590.7889,478.0,1,12617,143,129,30566,2016-06-24,Carl Shapiro
260955992,0.0003434571,0.00012442809,6427.2437,8498.0,832.58215,758.0,1,12877,222,209,20873,2016-06-24,Eric Maskin
2618597908,0.00034273887,0.00013448196,4790.1416,4685.0,45.0,49.0,0,13166,515,509,13749,2017-06-05,Joan Robinson
2130310236,0.0003421826,0.00014129661,3802.9639,4538.0,44.22222,51.0,1,11593,342,339,58855,2016-06-24,Benoit B. Mandelbrot
